metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f1434814,-0.075706,-0.69,-0.053933,-0.436,-0.051358,-0.41,-0.042777,-0.325,-0.035678,-0.26,-0.032837,-0.235,0.070634,-0.626,0.050208,-0.398,0.066258,-0.574,-0.090624,-0.892,0.205177,-3.288,0.253375,-4.793,0.071961,-0.643,-0.057733,-0.477,-0.135394,-1.643,0.21138,-3.464,0.241823,-4.403,0.1437,-1.808,0.244206,-4.482,0.258839,-4.985,0.12863,-1.515,0.238993,-4.311,0.28072,-5.794,0.051126,-0.407,0.286396,-6.015,0.313002,-7.12,0.103911,-1.091,18.929
f1350710,0.09651,-0.978,0.089696,-0.878,0.042535,-0.322,0.021776,-0.145,0.02191,-0.146,0.001556,-0.009,-0.090172,-0.885,-0.086486,-0.833,-0.036877,-0.27,0.258627,-4.977,-0.088039,-0.855,-0.129126,-1.524,0.021481,-0.143,0.214715,-3.561,0.292634,-6.264,-0.056252,-0.461,-0.091112,-0.899,0.028247,-0.196,-0.184817,-2.745,-0.188583,-2.841,-0.096114,-0.972,-0.239347,-4.322,-0.256335,-4.896,-0.078469,-0.725,-0.286688,-6.027,-0.293929,-6.317,-0.132234,-1.583,18.608
f1144810,-0.100678,-1.041,-0.109969,-1.189,-0.000425,-0.002,0.011889,-0.075,0.002632,-0.016,0.00474,-0.028,0.06793,-0.594,0.091296,-0.901,-0.011656,-0.073,-0.219027,-3.688,0.032346,-0.231,0.156946,-2.087,-0.195339,-3.019,-0.153017,-2.002,-0.321447,-7.494,0.020525,-0.136,0.110836,-1.203,-0.098528,-1.008,0.106693,-1.136,0.199575,-3.133,-0.081787,-0.769,0.141111,-1.755,0.26685,-5.273,-0.147437,-1.884,0.200895,-3.169,0.281212,-5.813,-0.06079,-0.511,18.58
f1478610,0.037887,-0.279,0.034712,-0.251,0.010957,-0.068,-0.005008,-0.03,-0.001753,-0.01,-0.002294,-0.014,-0.03976,-0.296,-0.040063,-0.299,-0.011844,-0.074,0.059218,-0.494,0.222606,-3.796,0.189392,-2.862,0.128344,-1.51,0.034331,-0.248,0.10468,-1.103,0.314921,-7.204,0.266762,-5.269,0.285216,-5.969,0.14506,-1.835,0.153898,-2.021,0.032355,-0.231,0.082949,-0.785,0.060007,-0.502,0.009103,-0.056,0.079992,-0.745,0.07488,-0.679,0.04007,-0.299,18.442
f0478518,0.010597,-0.066,-0.014903,-0.095,0.045659,-0.352,0.060969,-0.513,0.0657,-0.567,0.007006,-0.043,-0.029337,-0.205,-0.011961,-0.075,-0.038256,-0.283,0.05998,-0.502,-0.21195,-3.48,-0.248811,-4.637,-0.070944,-0.63,0.043275,-0.329,0.075268,-0.684,-0.293512,-6.3,-0.310304,-7.003,-0.188008,-2.827,-0.225238,-3.876,-0.251293,-4.722,-0.071098,-0.632,-0.203469,-3.24,-0.247951,-4.608,-0.008355,-0.051,-0.238254,-4.287,-0.261906,-5.094,-0.079518,-0.739,18.397
f1439714,-0.094302,-0.945,-0.087673,-0.85,-0.032836,-0.235,-0.029989,-0.211,-0.031099,-0.22,-0.014429,-0.092,0.076595,-0.701,0.077429,-0.712,0.02955,-0.207,-0.267922,-5.312,0.061778,-0.522,0.135168,-1.639,-0.070489,-0.625,-0.218931,-3.685,-0.305125,-6.781,0.062758,-0.533,0.125045,-1.449,-0.00958,-0.059,0.15067,-1.952,0.178081,-2.577,0.058292,-0.483,0.180426,-2.635,0.242628,-4.43,-0.014913,-0.095,0.248432,-4.624,0.291389,-6.214,0.042108,-0.318,18.307
f0481818,0.034706,-0.251,0.01834,-0.12,0.041014,-0.308,-0.005906,-0.036,-0.000536,-0.003,-0.021248,-0.141,0.00997,-0.062,0.018099,-0.118,-0.008446,-0.052,-0.059252,-0.494,-0.223002,-3.808,-0.252247,-4.755,-0.057308,-0.473,-0.080248,-0.749,0.003571,-0.021,-0.355792,-9.139,-0.35547,-9.123,-0.208461,-3.38,-0.191724,-2.923,-0.211937,-3.48,-0.032741,-0.234,-0.114501,-1.264,-0.156035,-2.067,0.050715,-0.403,-0.154853,-2.041,-0.19113,-2.908,-0.00654,-0.04,18.262
f1530718,0.044819,-0.34,0.046164,-0.353,0.013474,-0.085,0.053379,-0.426,0.050213,-0.393,0.028165,-0.194,-0.066376,-0.569,-0.069065,-0.6,-0.026973,-0.184,0.309938,-6.879,0.060119,-0.498,0.017729,-0.114,0.07275,-0.645,0.284143,-5.836,0.275167,-5.496,0.096204,-0.961,0.052337,-0.415,0.093907,-0.927,-0.041444,-0.309,-0.06882,-0.597,-0.013258,-0.083,-0.136003,-1.632,-0.17049,-2.361,-0.029587,-0.205,-0.195588,-2.982,-0.178193,-2.543,-0.134887,-1.611,18.211
f1170418,0.028411,-0.198,0.007384,-0.045,0.043393,-0.33,0.045599,-0.352,0.058159,-0.482,-0.009271,-0.057,-0.02584,-0.177,-0.022107,-0.148,-0.018115,-0.118,0.149954,-1.937,-0.162665,-2.214,-0.218611,-3.676,-0.008263,-0.051,0.128504,-1.513,0.154969,-2.044,-0.279926,-5.763,-0.308765,-6.937,-0.170827,-2.403,-0.194296,-2.991,-0.238935,-4.309,-0.028254,-0.196,-0.170744,-2.401,-0.24236,-4.421,0.04983,-0.394,-0.230457,-4.038,-0.271491,-5.444,-0.040689,-0.305,18.144
f1170518,0.026528,-0.183,0.005912,-0.036,0.041896,-0.316,0.047707,-0.373,0.059285,-0.494,-0.006946,-0.042,-0.025483,-0.174,-0.021224,-0.141,-0.01864,-0.122,0.152003,-1.98,-0.161925,-2.198,-0.218035,-3.659,-0.007925,-0.048,0.130269,-1.545,0.156927,-2.087,-0.279135,-5.733,-0.307858,-6.898,-0.170754,-2.401,-0.194528,-2.997,-0.23926,-4.319,-0.028741,-0.2,-0.170973,-2.406,-0.242358,-4.421,0.048838,-0.384,-0.230522,-4.04,-0.272008,-5.463,-0.040203,-0.3,18.094
f1489719,0.082767,-0.782,0.076246,-0.697,0.024992,-0.17,0.010484,-0.065,0.015519,-0.1,-0.002536,-0.015,-0.051312,-0.409,-0.054634,-0.444,-0.007769,-0.047,0.065111,-0.561,-0.18483,-2.745,-0.249908,-4.674,0.008831,-0.054,0.027018,-0.186,0.131448,-1.568,-0.263844,-5.163,-0.30022,-6.575,-0.12633,-1.473,-0.188294,-2.834,-0.23068,-4.045,-0.016395,-0.106,-0.155003,-2.045,-0.224922,-3.866,0.067727,-0.591,-0.243229,-4.45,-0.293394,-6.295,-0.021096,-0.14,18.033
f1367900,-0.073496,-0.662,-0.052689,-0.423,-0.049135,-0.387,-0.02312,-0.156,-0.021015,-0.14,-0.009424,-0.058,0.015024,-0.096,-0.000628,-0.004,0.031022,-0.219,-0.152542,-1.992,0.169384,-2.369,0.223544,-3.824,0.039797,-0.297,-0.119943,-1.358,-0.172551,-2.444,0.213555,-3.527,0.262769,-5.125,0.104021,-1.093,0.220276,-3.725,0.243579,-4.461,0.097604,-0.994,0.21118,-3.458,0.258299,-4.966,0.043041,-0.327,0.281606,-5.828,0.309667,-6.976,0.105456,-1.116,17.929
f1467718,0.022016,-0.147,0.01271,-0.08,0.026152,-0.18,0.012873,-0.081,0.016082,-0.104,-0.004412,-0.026,0.00938,-0.058,0.012112,-0.076,-0.006185,-0.037,-0.030462,-0.215,-0.204441,-3.267,-0.252987,-4.78,-0.028578,-0.199,-0.049109,-0.387,0.01385,-0.088,-0.341025,-8.407,-0.357803,-9.242,-0.205401,-3.294,-0.183383,-2.709,-0.226259,-3.907,-0.004247,-0.025,-0.095005,-0.955,-0.163497,-2.233,0.097451,-0.992,-0.154432,-2.032,-0.206253,-3.318,0.02526,-0.172,17.649
f1467518,0.013428,-0.085,0.000524,-0.003,0.031943,-0.227,0.011595,-0.073,0.017985,-0.117,-0.010829,-0.067,0.018295,-0.12,0.021766,-0.145,-0.005939,-0.036,-0.055096,-0.449,-0.208439,-3.38,-0.245237,-4.517,-0.054785,-0.445,-0.067358,-0.587,-0.02024,-0.134,-0.345731,-8.636,-0.352771,-8.986,-0.221843,-3.773,-0.180205,-2.629,-0.21446,-3.553,-0.01846,-0.121,-0.089653,-0.878,-0.146182,-1.858,0.075371,-0.686,-0.140274,-1.739,-0.184954,-2.749,0.012944,-0.082,17.622
f1551018,0.022732,-0.153,0.00834,-0.051,0.025074,-0.171,0.034377,-0.248,0.030849,-0.218,0.02004,-0.132,-0.059273,-0.494,-0.044683,-0.343,-0.047372,-0.369,0.042236,-0.319,0.097099,-0.986,0.091436,-0.903,0.040634,-0.304,0.02365,-0.16,0.078301,-0.723,0.314579,-7.189,0.267308,-5.289,0.263249,-5.142,0.020981,-0.139,0.04328,-0.329,-0.062587,-0.531,-0.022911,-0.154,0.011514,-0.072,-0.102791,-1.074,-0.005464,-0.033,0.021031,-0.14,-0.060106,-0.503,17.62
f1343910,-0.067741,-0.592,-0.081137,-0.761,-0.001268,-0.007,-0.005244,-0.032,-0.006422,-0.039,-0.004917,-0.029,0.062578,-0.531,0.077341,-0.711,0.00391,-0.023,-0.319172,-7.392,-0.153587,-2.014,-0.089115,-0.87,-0.201994,-3.199,-0.256561,-4.904,-0.376092,-10.208,-0.233077,-4.12,-0.172472,-2.442,-0.255932,-4.882,-0.028822,-0.201,-0.00475,-0.028,-0.030608,-0.216,0.035137,-0.255,0.072527,-0.65,-0.030115,-0.212,0.081701,-0.768,0.10777,-1.153,0.000502,-0.003,17.6
f0460918,0.045189,-0.348,0.016972,-0.11,0.068659,-0.603,0.016974,-0.11,0.033645,-0.242,-0.028236,-0.196,-0.025434,-0.174,-0.017213,-0.112,-0.030751,-0.217,0.004896,-0.029,-0.223027,-3.808,-0.249131,-4.648,-0.082052,-0.773,-0.009188,-0.057,0.030737,-0.217,-0.346449,-8.672,-0.351158,-8.905,-0.224351,-3.849,-0.204378,-3.266,-0.222831,-3.803,-0.054178,-0.439,-0.150981,-1.959,-0.187787,-2.821,0.012939,-0.082,-0.208071,-3.369,-0.23224,-4.094,-0.061047,-0.514,17.577
f1551418,0.025968,-0.178,0.01167,-0.073,0.025533,-0.175,0.03272,-0.234,0.028954,-0.202,0.020163,-0.133,-0.058937,-0.49,-0.044321,-0.339,-0.047183,-0.367,0.048548,-0.381,0.09799,-1.0,0.088108,-0.856,0.049426,-0.39,0.027756,-0.192,0.087901,-0.853,0.312773,-7.11,0.262134,-5.102,0.266957,-5.277,0.020928,-0.139,0.040102,-0.3,-0.057058,-0.47,-0.022767,-0.153,0.006894,-0.042,-0.094114,-0.942,-0.008156,-0.05,0.014698,-0.094,-0.054134,-0.438,17.489
f1149010,0.017559,-0.114,0.013981,-0.089,0.013209,-0.084,0.019859,-0.131,0.039771,-0.296,-0.018983,-0.125,-0.027309,-0.189,-0.045958,-0.355,0.008741,-0.054,0.297234,-6.452,0.036084,-0.263,-0.028838,-0.201,0.105313,-1.113,0.277176,-5.658,0.269695,-5.377,0.036077,-0.263,-0.010682,-0.066,0.040592,-0.304,-0.077298,-0.71,-0.138833,-1.71,0.025636,-0.175,-0.127182,-1.488,-0.205993,-3.311,0.045952,-0.355,-0.140271,-1.739,-0.163032,-2.223,-0.032161,-0.229,17.487
f1453514,0.104015,-1.093,0.114044,-1.257,-0.000223,-0.001,-0.006201,-0.037,-0.009863,-0.061,0.008101,-0.05,-0.062137,-0.526,-0.070405,-0.624,0.004088,-0.024,0.051369,-0.41,-0.184107,-2.727,-0.259827,-5.02,0.066539,-0.577,-0.0057,-0.034,0.179394,-2.609,-0.247598,-4.596,-0.278511,-5.709,-0.098093,-1.001,-0.182495,-2.687,-0.219424,-3.7,0.00666,-0.04,-0.160635,-2.169,-0.236674,-4.236,0.113469,-1.247,-0.230235,-4.031,-0.30332,-6.705,0.060258,-0.505,17.434
f1538914,0.136631,-1.667,0.101302,-1.051,0.094608,-0.949,-0.040871,-0.307,-0.021159,-0.141,-0.048285,-0.378,-0.078975,-0.732,-0.064856,-0.558,-0.046056,-0.356,0.039268,-0.292,-0.227977,-3.96,-0.229934,-4.021,-0.106562,-1.133,0.031026,-0.219,0.05873,-0.488,-0.271361,-5.439,-0.248573,-4.629,-0.173582,-2.468,-0.225632,-3.888,-0.21401,-3.54,-0.10548,-1.116,-0.22604,-3.901,-0.225842,-3.894,-0.069405,-0.612,-0.282958,-5.88,-0.288084,-6.082,-0.125143,-1.451,17.401
f1439414,0.099366,-1.021,0.115743,-1.285,-0.000495,-0.003,0.00516,-0.031,0.002802,-0.017,0.006141,-0.037,-0.07077,-0.628,-0.08561,-0.821,0.006202,-0.037,0.312452,-7.096,0.079432,-0.738,0.013018,-0.082,0.180502,-2.637,0.248372,-4.622,0.377422,-10.281,0.128558,-1.514,0.057719,-0.477,0.210761,-3.446,-0.014965,-0.096,-0.023443,-0.158,0.003976,-0.024,-0.084492,-0.806,-0.118366,-1.331,0.028606,-0.199,-0.162981,-2.221,-0.201461,-3.185,0.0026,-0.015,17.377
f1211818,-0.007376,-0.045,-0.01117,-0.07,0.008163,-0.05,-0.018575,-0.122,-0.014615,-0.093,-0.017535,-0.114,0.056309,-0.462,0.053847,-0.435,0.020192,-0.134,-0.163204,-2.226,-0.207847,-3.363,-0.229994,-4.023,-0.073477,-0.662,-0.171015,-2.407,-0.107942,-1.156,-0.347514,-8.724,-0.342061,-8.457,-0.227927,-3.959,-0.136612,-1.667,-0.164257,-2.25,-0.000181,-0.001,-0.041917,-0.316,-0.084434,-0.805,0.075235,-0.684,-0.067591,-0.59,-0.103924,-1.091,0.033321,-0.239,17.181
f1486810,0.115873,-1.288,0.073726,-0.665,0.100249,-1.034,0.000159,-0.001,0.019315,-0.127,-0.040444,-0.303,-0.090646,-0.892,-0.073986,-0.668,-0.057805,-0.478,0.209315,-3.405,-0.128199,-1.507,-0.131309,-1.565,-0.072629,-0.651,0.18062,-2.64,0.219414,-3.7,-0.084746,-0.809,-0.090544,-0.89,-0.034114,-0.246,-0.214849,-3.565,-0.185181,-2.754,-0.16685,-2.31,-0.267775,-5.307,-0.243255,-4.451,-0.163488,-2.233,-0.294755,-6.35,-0.271381,-5.44,-0.194003,-2.983,17.097
f1487810,0.00443,-0.026,0.041574,-0.313,-0.050146,-0.397,0.001427,-0.008,0.005764,-0.035,-0.003596,-0.021,-0.00129,-0.008,-0.038063,-0.281,0.057733,-0.477,0.26019,-5.033,0.202354,-3.209,0.131856,-1.575,0.254729,-4.84,0.215978,-3.598,0.291275,-6.21,0.236432,-4.228,0.15592,-2.065,0.281852,-5.838,0.119001,-1.342,0.079714,-0.742,0.121113,-1.379,0.074797,-0.678,0.023317,-0.157,0.12087,-1.374,0.030828,-0.218,-0.017338,-0.113,0.115223,-1.277,17.081
f1475810,0.039903,-0.298,0.04232,-0.32,0.002579,-0.015,-0.012345,-0.078,-0.006181,-0.037,-0.007503,-0.046,-0.029931,-0.21,-0.038545,-0.285,0.004316,-0.026,0.105454,-1.116,0.276725,-5.641,0.210165,-3.429,0.15739,-2.097,0.075465,-0.687,0.15174,-1.975,0.284993,-5.96,0.233334,-4.129,0.269821,-5.382,0.17954,-2.613,0.154296,-2.029,0.101275,-1.05,0.083461,-0.792,0.028386,-0.198,0.072203,-0.646,0.058255,-0.483,0.03737,-0.275,0.044914,-0.345,16.983
f1319119,-0.061338,-0.517,-0.049803,-0.394,-0.026801,-0.185,-0.040812,-0.306,-0.046254,-0.358,-0.011141,-0.07,0.063458,-0.541,0.064245,-0.55,0.021322,-0.142,-0.132315,-1.584,0.122239,-1.399,0.185117,-2.752,0.000773,-0.005,-0.104782,-1.105,-0.156395,-2.075,0.059942,-0.502,0.129883,-1.538,0.011732,-0.074,0.175408,-2.512,0.200296,-3.153,0.077708,-0.715,0.214557,-3.556,0.264856,-5.2,0.024408,-0.166,0.264545,-5.188,0.295196,-6.368,0.065849,-0.569,16.756
f1451814,-0.01687,-0.109,-0.006128,-0.037,-0.020117,-0.133,-0.031369,-0.222,-0.048453,-0.38,0.01351,-0.086,0.042135,-0.318,0.048838,-0.384,0.009263,-0.057,-0.119496,-1.35,0.163663,-2.237,0.233906,-4.147,-0.016297,-0.105,-0.094517,-0.948,-0.147702,-1.89,0.225005,-3.869,0.263771,-5.161,0.121484,-1.385,0.227548,-3.947,0.282368,-5.858,0.033034,-0.237,0.199498,-3.131,0.27775,-5.68,-0.047144,-0.367,0.197831,-3.086,0.25377,-4.807,-0.018812,-0.123,16.699
f1186718,0.041461,-0.312,0.020514,-0.136,0.050859,-0.404,0.029892,-0.21,0.031497,-0.223,-0.002432,-0.014,-0.025252,-0.172,-0.009733,-0.06,-0.035332,-0.257,0.048915,-0.385,-0.21461,-3.558,-0.231258,-4.063,-0.098782,-1.012,0.036475,-0.267,0.055363,-0.452,-0.338736,-8.297,-0.333888,-8.067,-0.235297,-4.191,-0.219187,-3.693,-0.225586,-3.887,-0.091325,-0.902,-0.166738,-2.307,-0.199512,-3.131,-0.001896,-0.011,-0.217904,-3.655,-0.228376,-3.973,-0.098883,-1.013,16.364
f1477010,0.039632,-0.295,0.042262,-0.32,0.001874,-0.011,-0.011501,-0.072,-0.00486,-0.029,-0.00765,-0.047,-0.029365,-0.206,-0.038781,-0.287,0.005637,-0.034,0.121197,-1.38,0.277706,-5.678,0.204152,-3.259,0.162021,-2.2,0.090629,-0.892,0.164506,-2.256,0.273887,-5.533,0.22156,-3.764,0.261416,-5.076,0.177407,-2.561,0.143661,-1.807,0.113762,-1.252,0.072291,-0.647,0.015974,-0.103,0.085301,-0.817,0.042247,-0.32,0.017312,-0.112,0.044312,-0.339,16.287
f1211918,0.049498,-0.39,0.030557,-0.216,0.049333,-0.389,-0.004032,-0.024,0.001399,-0.008,-0.022097,-0.148,-0.006388,-0.039,0.004318,-0.026,-0.016423,-0.106,-0.01383,-0.088,-0.210929,-3.451,-0.241652,-4.398,-0.042626,-0.323,-0.039049,-0.29,0.049106,-0.387,-0.334551,-8.098,-0.336169,-8.175,-0.184751,-2.743,-0.197016,-3.064,-0.213618,-3.529,-0.039604,-0.295,-0.131649,-1.571,-0.170997,-2.407,0.042101,-0.318,-0.174338,-2.486,-0.20946,-3.409,-0.016445,-0.106,16.273
f1201618,0.002373,-0.014,-0.010548,-0.066,0.030015,-0.211,0.018217,-0.119,0.026001,-0.178,-0.015177,-0.097,0.019278,-0.127,0.021456,-0.143,-0.001523,-0.009,0.007963,-0.049,-0.187754,-2.82,-0.220817,-3.742,-0.045809,-0.354,-0.008593,-0.053,0.036336,-0.265,-0.33044,-7.906,-0.338024,-8.263,-0.201964,-3.199,-0.174191,-2.483,-0.2042,-3.261,-0.021818,-0.146,-0.107199,-1.144,-0.15665,-2.081,0.053378,-0.431,-0.155148,-2.048,-0.186483,-2.787,-0.023255,-0.157,16.169
f1121118,0.006621,-0.04,-0.002076,-0.012,0.022235,-0.149,0.036283,-0.265,0.037067,-0.272,0.002612,-0.015,-0.0058,-0.035,-0.001232,-0.007,-0.012702,-0.08,0.005032,-0.03,-0.193911,-2.981,-0.216361,-3.609,-0.078235,-0.722,0.004219,-0.025,-0.004577,-0.027,-0.334397,-8.091,-0.331155,-7.939,-0.242541,-4.427,-0.180485,-2.636,-0.211112,-3.456,-0.026923,-0.186,-0.113106,-1.241,-0.156487,-2.077,0.039098,-0.29,-0.15265,-1.994,-0.1769,-2.548,-0.033553,-0.241,16.03
f0490718,0.015635,-0.1,-0.007735,-0.047,0.048245,-0.378,0.037582,-0.277,0.047161,-0.367,-0.012182,-0.077,-0.008678,-0.053,0.001205,-0.007,-0.022467,-0.151,0.006659,-0.04,-0.202548,-3.215,-0.227758,-3.954,-0.078166,-0.721,-0.004009,-0.024,0.019255,-0.127,-0.329892,-7.88,-0.334774,-8.109,-0.219036,-3.688,-0.19908,-3.12,-0.221203,-3.753,-0.054345,-0.441,-0.128762,-1.517,-0.169006,-2.36,0.024252,-0.165,-0.169065,-2.361,-0.191247,-2.911,-0.050665,-0.402,15.989
f1456914,-0.047993,-0.375,-0.060624,-0.509,0.009009,-0.055,-0.01127,-0.07,-0.021367,-0.142,0.008488,-0.052,0.04082,-0.306,0.063187,-0.538,-0.020955,-0.139,-0.310415,-7.008,-0.019789,-0.131,0.072,-0.643,-0.175471,-2.514,-0.257116,-4.924,-0.351407,-8.918,-0.007778,-0.048,0.072902,-0.654,-0.11452,-1.265,0.102267,-1.066,0.151446,-1.968,-0.019843,-0.131,0.121217,-1.381,0.20144,-3.184,-0.084437,-0.805,0.158882,-2.13,0.221209,-3.753,-0.054152,-0.439,15.926
f1345510,-0.064924,-0.558,-0.078927,-0.731,0.014789,-0.095,-0.019173,-0.126,-0.02454,-0.167,-0.015268,-0.098,0.067094,-0.584,0.089518,-0.876,-0.01146,-0.072,-0.193331,-2.966,-0.146302,-1.861,-0.05379,-0.435,-0.231245,-4.063,-0.143083,-1.795,-0.263458,-5.15,-0.275477,-5.593,-0.185326,-2.758,-0.264097,-5.173,-0.085502,-0.82,-0.0323,-0.23,-0.098083,-1.001,0.000638,-0.004,0.080512,-0.752,-0.121669,-1.389,0.041655,-0.314,0.098072,-1.001,-0.105628,-1.119,15.916
f1476110,-0.001152,-0.007,-0.003821,-0.023,0.003655,-0.022,0.001892,-0.011,0.00098,-0.006,0.00058,-0.003,0.00465,-0.028,0.007614,-0.046,-0.002295,-0.014,-0.037992,-0.28,-0.341764,-8.443,-0.318349,-7.356,-0.049717,-0.393,-0.031397,-0.223,-0.044975,-0.346,-0.105346,-1.114,-0.093575,-0.934,-0.093395,-0.932,-0.246401,-4.556,-0.24796,-4.608,-0.097549,-0.993,-0.154064,-2.024,-0.03189,-0.227,-0.03289,-0.235,-0.164836,-2.264,-0.176921,-2.549,-0.012,-0.075,15.799
f1254518,0.057581,-0.476,0.040383,-0.302,0.043485,-0.331,0.053462,-0.431,0.068292,-0.598,-0.008042,-0.049,-0.073667,-0.664,-0.074074,-0.669,-0.024929,-0.17,0.261307,-5.072,-0.103353,-1.083,-0.154097,-2.025,0.019733,-0.13,0.238697,-4.301,0.240304,-4.353,-0.188534,-2.84,-0.218679,-3.678,-0.105552,-1.117,-0.166561,-2.303,-0.202206,-3.205,-0.03262,-0.233,-0.199916,-3.142,-0.259317,-5.002,0.012335,-0.078,-0.250768,-4.704,-0.277013,-5.652,-0.071795,-0.641,15.726
f0491918,0.0258,-0.177,-0.00057,-0.003,0.057745,-0.477,0.047146,-0.367,0.055416,-0.452,-0.007503,-0.046,-0.0256,-0.175,-0.012098,-0.076,-0.035909,-0.262,0.067918,-0.594,-0.199472,-3.13,-0.2201,-3.72,-0.091548,-0.905,0.05735,-0.473,0.062792,-0.534,-0.325776,-7.691,-0.329466,-7.861,-0.224207,-3.844,-0.214061,-3.542,-0.228685,-3.982,-0.081995,-0.772,-0.161548,-2.189,-0.195216,-3.016,-0.008285,-0.051,-0.205107,-3.286,-0.216774,-3.621,-0.094288,-0.945,15.552
f0490018,0.030439,-0.215,0.01598,-0.103,0.035991,-0.262,-0.010529,-0.065,-0.00667,-0.04,-0.019256,-0.127,0.016931,-0.11,0.02486,-0.169,-0.00592,-0.036,-0.088061,-0.855,-0.204235,-3.262,-0.230527,-4.04,-0.049522,-0.391,-0.108493,-1.165,-0.0178,-0.116,-0.32729,-7.76,-0.325903,-7.697,-0.186248,-2.781,-0.167095,-2.316,-0.185804,-2.77,-0.022267,-0.149,-0.083346,-0.79,-0.120226,-1.363,0.05584,-0.457,-0.120099,-1.361,-0.15608,-2.068,0.010291,-0.064,15.457
f1443614,0.038664,-0.286,0.033999,-0.245,0.007059,-0.043,-0.05213,-0.417,-0.047429,-0.37,-0.018912,-0.124,0.018031,-0.118,0.014802,-0.095,0.016445,-0.106,-0.324527,-7.634,-0.028948,-0.202,-0.029128,-0.204,-0.027532,-0.191,-0.321497,-7.497,-0.236335,-4.225,0.099088,-1.017,0.080871,-0.757,0.104045,-1.093,0.043816,-0.334,0.035343,-0.257,0.024046,-0.163,0.077687,-0.715,0.081925,-0.771,0.007529,-0.046,0.101071,-1.047,0.110034,-1.19,0.023073,-0.155,15.131
f0460618,0.04093,-0.307,0.029293,-0.205,0.034168,-0.246,0.008993,-0.055,0.021004,-0.14,-0.021086,-0.14,-0.013926,-0.089,-0.017257,-0.112,-0.001736,-0.01,0.054941,-0.447,-0.182523,-2.687,-0.224655,-3.858,-0.026833,-0.185,0.03595,-0.262,0.083112,-0.787,-0.313654,-7.149,-0.330481,-7.908,-0.185502,-2.762,-0.182236,-2.68,-0.218134,-3.661,-0.019481,-0.128,-0.129803,-1.537,-0.190462,-2.89,0.065261,-0.562,-0.187261,-2.807,-0.218751,-3.68,-0.034641,-0.25,15.057
f1530518,-0.026855,-0.184,-0.049892,-0.391,0.043971,-0.333,0.056006,-0.454,0.05249,-0.417,0.018287,-0.119,-0.022627,-0.151,-8.5e-05,-0.0,-0.060718,-0.505,0.315275,-7.12,0.096291,-0.964,0.123392,-1.403,-0.041748,-0.312,0.331936,-7.865,0.181236,-2.621,0.118546,-1.318,0.116496,-1.283,0.04728,-0.365,-0.023626,-0.158,-0.00625,-0.037,-0.083919,-0.789,-0.135651,-1.628,-0.093758,-0.927,-0.16513,-2.242,-0.114413,-1.248,-0.039337,-0.29,-0.219607,-3.657,14.985
f1203418,0.019333,-0.127,0.001466,-0.009,0.044522,-0.341,0.046511,-0.361,0.04996,-0.395,-0.002208,-0.013,-0.020399,-0.135,-0.010265,-0.064,-0.027666,-0.192,0.156882,-2.086,-0.179428,-2.61,-0.20676,-3.332,-0.061216,-0.516,0.139822,-1.73,0.145487,-1.844,-0.317282,-7.308,-0.323978,-7.609,-0.206325,-3.32,-0.214587,-3.557,-0.233131,-4.122,-0.072911,-0.655,-0.187128,-2.804,-0.225338,-3.879,-0.010821,-0.067,-0.241041,-4.378,-0.254153,-4.82,-0.10633,-1.13,14.917
f1201718,0.049877,-0.394,0.032878,-0.235,0.047087,-0.366,0.005046,-0.03,0.0123,-0.077,-0.021975,-0.147,-0.014798,-0.095,-0.007384,-0.045,-0.014193,-0.09,0.042462,-0.322,-0.192697,-2.949,-0.231273,-4.063,-0.019887,-0.131,0.013857,-0.088,0.097843,-0.998,-0.315246,-7.218,-0.325242,-7.666,-0.164009,-2.245,-0.193463,-2.969,-0.214858,-3.565,-0.033141,-0.237,-0.143831,-1.81,-0.191284,-2.912,0.048745,-0.383,-0.193817,-2.978,-0.230578,-4.042,-0.022472,-0.151,14.884
