metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f0671010,-0.06572,-0.568,-0.042861,-0.325,-0.044866,-0.345,0.037101,-0.272,0.030897,-0.218,0.024627,-0.167,0.026321,-0.181,0.010672,-0.066,0.025032,-0.171,0.146678,-1.869,0.232476,-4.101,0.227132,-3.934,0.131747,-1.573,0.145233,-1.839,0.098912,-1.014,0.268113,-5.319,0.244559,-4.494,0.188957,-2.851,0.177855,-2.572,0.172737,-2.448,0.078525,-0.726,0.156862,-2.085,0.157785,-2.105,0.044313,-0.339,0.147356,-1.883,0.147841,-1.893,0.066749,-0.58,5.319
ALAND_RUR,0.016297,-0.105,0.055594,-0.454,-0.057077,-0.47,-0.038135,-0.282,-0.037861,-0.279,-0.007434,-0.045,0.014417,-0.092,-0.027379,-0.189,0.068131,-0.596,0.046704,-0.363,0.178634,-2.591,0.123696,-1.425,0.212105,-3.485,0.006,-0.036,0.120861,-1.374,0.256477,-4.901,0.204361,-3.265,0.268048,-5.317,0.173058,-2.456,0.138923,-1.712,0.137992,-1.694,0.113037,-1.24,0.075752,-0.69,0.110749,-1.202,0.123566,-1.423,0.071621,-0.639,0.157599,-2.101,5.317
ALAND_Mi2_RUR,0.016297,-0.105,0.055594,-0.454,-0.057077,-0.47,-0.038135,-0.282,-0.037861,-0.279,-0.007434,-0.045,0.014417,-0.092,-0.027379,-0.189,0.068131,-0.596,0.046704,-0.363,0.178633,-2.591,0.123696,-1.425,0.212105,-3.485,0.006,-0.036,0.120861,-1.374,0.256477,-4.901,0.204361,-3.265,0.268048,-5.317,0.173058,-2.456,0.138923,-1.712,0.137992,-1.694,0.113037,-1.24,0.075752,-0.69,0.110749,-1.202,0.123566,-1.423,0.071621,-0.639,0.157599,-2.101,5.317
f1169618,0.028658,-0.2,0.006161,-0.037,0.045509,-0.351,0.033827,-0.243,0.049328,-0.389,-0.016637,-0.108,-0.025861,-0.177,-0.022058,-0.148,-0.017374,-0.113,-0.002848,-0.017,-0.204531,-3.27,-0.233239,-4.126,-0.079807,-0.743,-0.015051,-0.096,0.021791,-0.146,-0.251296,-4.722,-0.267935,-5.312,-0.153492,-2.012,-0.207946,-3.366,-0.227881,-3.957,-0.071382,-0.636,-0.180406,-2.634,-0.214882,-3.566,-0.017699,-0.115,-0.207304,-3.348,-0.222507,-3.793,-0.082156,-0.774,5.312
f0476318,0.019683,-0.13,0.005623,-0.034,0.027598,-0.191,0.047734,-0.373,0.059154,-0.493,-0.00683,-0.041,-0.033253,-0.238,-0.033896,-0.244,-0.01069,-0.067,0.063861,-0.546,-0.161274,-2.183,-0.202507,-3.214,-0.030799,-0.218,0.051291,-0.409,0.073151,-0.658,-0.245517,-4.526,-0.267878,-5.31,-0.151369,-1.967,-0.172496,-2.442,-0.211578,-3.47,-0.020311,-0.134,-0.148684,-1.91,-0.201667,-3.19,0.029988,-0.211,-0.189659,-2.869,-0.216295,-3.607,-0.045785,-0.354,5.31
f1171918,0.018592,-0.122,-0.008001,-0.049,0.050986,-0.406,0.032045,-0.228,0.044122,-0.337,-0.013009,-0.082,-0.020643,-0.137,-0.010316,-0.064,-0.029118,-0.204,0.039635,-0.295,-0.169588,-2.374,-0.188517,-2.84,-0.095165,-0.958,0.043147,-0.328,0.015532,-0.1,-0.258036,-4.956,-0.267874,-5.31,-0.198857,-3.114,-0.169596,-2.374,-0.190949,-2.903,-0.065505,-0.565,-0.151716,-1.974,-0.18558,-2.764,-0.022199,-0.149,-0.176575,-2.54,-0.183335,-2.708,-0.08853,-0.862,5.31
f1439514,-0.08212,-0.774,-0.067532,-0.589,-0.042996,-0.327,-0.033743,-0.243,-0.030625,-0.216,-0.019991,-0.132,0.071148,-0.633,0.059427,-0.496,0.047109,-0.367,-0.226603,-3.918,0.093019,-0.926,0.139708,-1.727,-0.003073,-0.018,-0.190722,-2.897,-0.241946,-4.407,0.102385,-1.067,0.142485,-1.783,0.041718,-0.315,0.176674,-2.543,0.183592,-2.714,0.104343,-1.098,0.187786,-2.821,0.222339,-3.788,0.037373,-0.275,0.243664,-4.464,0.267804,-5.308,0.082095,-0.773,5.308
f1436514,0.080135,-0.747,0.097523,-0.993,-0.014503,-0.093,-0.002269,-0.013,0.001828,-0.011,-0.006295,-0.038,-0.047005,-0.366,-0.068447,-0.6,0.031447,-0.223,0.114911,-1.271,-0.107668,-1.151,-0.193458,-2.969,0.134017,-1.617,0.063909,-0.547,0.212357,-3.492,-0.172236,-2.436,-0.210612,-3.442,-0.037109,-0.272,-0.123929,-1.429,-0.184738,-2.743,0.083452,-0.792,-0.115919,-1.288,-0.208345,-3.377,0.16224,-2.205,-0.189461,-2.864,-0.267711,-5.304,0.093962,-0.94,5.304
f1530118,0.000456,-0.003,0.013469,-0.085,-0.022161,-0.148,-0.014926,-0.095,0.006934,-0.042,-0.031956,-0.227,0.025575,-0.175,-0.009932,-0.062,0.060767,-0.511,0.267471,-5.295,0.048364,-0.379,-0.020244,-0.134,0.160243,-2.16,0.249993,-4.677,0.233411,-4.131,-0.110115,-1.191,-0.127834,-1.5,-0.069901,-0.618,0.016245,-0.105,-0.066143,-0.573,0.156661,-2.081,-0.017861,-0.116,-0.123979,-1.43,0.187963,-2.825,-0.05462,-0.444,-0.114619,-1.266,0.098984,-1.015,5.295
f1552518,0.026248,-0.18,0.025373,-0.173,0.004414,-0.026,-0.003188,-0.019,0.00041,-0.002,-0.001241,-0.007,-0.031369,-0.222,-0.035119,-0.255,-0.006494,-0.039,0.084024,-0.799,0.227691,-3.952,0.195856,-3.033,0.107372,-1.146,0.06316,-0.538,0.114693,-1.268,0.267289,-5.289,0.228208,-3.968,0.237361,-4.258,0.13287,-1.595,0.128277,-1.508,0.042791,-0.325,0.054982,-0.447,0.035441,-0.257,-0.011318,-0.071,0.053363,-0.43,0.065201,-0.562,0.003756,-0.022,5.289
f1553318,0.00294,-0.017,-0.00862,-0.053,0.01733,-0.113,0.0159,-0.102,0.016163,-0.104,0.005335,-0.032,-0.030634,-0.216,-0.02094,-0.139,-0.028402,-0.198,0.047831,-0.374,0.165826,-2.286,0.166794,-2.309,0.053891,-0.436,0.042722,-0.324,0.04849,-0.38,0.267048,-5.28,0.23662,-4.234,0.21133,-3.463,0.09214,-0.913,0.111457,-1.213,-0.016638,-0.108,0.033766,-0.243,0.048044,-0.376,-0.070601,-0.626,0.064346,-0.552,0.094232,-0.944,-0.019327,-0.127,5.28
f1475410,0.042301,-0.32,0.045837,-0.354,0.000784,-0.005,-0.008857,-0.054,-0.002898,-0.017,-0.005153,-0.031,-0.034447,-0.249,-0.044372,-0.34,0.00456,-0.027,0.112323,-1.228,0.266986,-5.278,0.183035,-2.7,0.159265,-2.138,0.081024,-0.759,0.160038,-2.155,0.247367,-4.588,0.195277,-3.017,0.243867,-4.471,0.167751,-2.331,0.127945,-1.502,0.123519,-1.422,0.070173,-0.621,0.00883,-0.054,0.105449,-1.116,0.028281,-0.197,-0.008492,-0.052,0.051847,-0.415,5.278
f1547718,0.017874,-0.117,0.016112,-0.104,0.003359,-0.02,0.005223,-0.031,0.008324,-0.051,0.001868,-0.011,-0.02857,-0.199,-0.031654,-0.225,-0.006903,-0.042,0.095288,-0.959,0.231592,-4.074,0.190189,-2.883,0.114456,-1.264,0.075573,-0.688,0.118748,-1.337,0.266955,-5.276,0.220767,-3.74,0.237948,-4.277,0.129598,-1.533,0.115483,-1.281,0.051182,-0.408,0.055132,-0.449,0.027984,-0.194,0.005866,-0.035,0.054302,-0.44,0.058585,-0.487,0.012249,-0.077,5.276
f1049818,0.023349,-0.158,0.021576,-0.144,-0.000473,-0.003,0.023204,-0.156,0.025907,-0.178,0.007474,-0.046,-0.009888,-0.061,-0.014087,-0.09,0.005552,-0.033,-0.00936,-0.058,-0.168172,-2.341,-0.215464,-3.583,-0.024883,-0.169,-0.025583,-0.175,0.024698,-0.168,-0.239522,-4.328,-0.266747,-5.269,-0.142821,-1.79,-0.155135,-2.048,-0.191686,-2.922,-0.017324,-0.113,-0.115311,-1.278,-0.173598,-2.469,0.056362,-0.462,-0.155858,-2.063,-0.199877,-3.141,0.011298,-0.071,5.269
f1357710,0.107687,-1.152,0.103453,-1.084,0.027662,-0.192,-0.00439,-0.026,0.002439,-0.014,-0.007729,-0.047,-0.063607,-0.543,-0.069527,-0.613,-0.006702,-0.041,0.130519,-1.55,-0.117374,-1.313,-0.19911,-3.12,0.099578,-1.024,0.084475,-0.806,0.203899,-3.252,-0.187811,-2.822,-0.23432,-4.16,-0.059384,-0.495,-0.147664,-1.889,-0.198405,-3.101,0.035254,-0.256,-0.125425,-1.456,-0.209866,-3.42,0.124538,-1.44,-0.189251,-2.859,-0.266516,-5.26,0.08271,-0.782,5.26
f1462114,-0.050943,-0.405,-0.028921,-0.202,-0.054074,-0.438,-0.021122,-0.141,-0.013268,-0.084,-0.011846,-0.074,-0.002283,-0.013,-0.023146,-0.156,0.038248,-0.283,-0.001481,-0.009,0.234717,-4.173,0.237215,-4.253,0.170015,-2.384,0.011251,-0.07,-0.016122,-0.104,0.265987,-5.241,0.250665,-4.7,0.231894,-4.083,0.236248,-4.222,0.23689,-4.243,0.142616,-1.786,0.224172,-3.843,0.228537,-3.978,0.114066,-1.257,0.242507,-4.426,0.229189,-3.998,0.179819,-2.62,5.241
f1148910,0.018373,-0.12,0.015049,-0.096,0.012037,-0.076,0.015448,-0.099,0.035504,-0.258,-0.020343,-0.135,-0.02616,-0.18,-0.044939,-0.345,0.010436,-0.065,0.265617,-5.228,0.041205,-0.31,-0.020426,-0.135,0.102774,-1.073,0.245473,-4.525,0.247034,-4.577,0.053749,-0.434,0.007429,-0.045,0.053773,-0.435,-0.065463,-0.565,-0.122804,-1.409,0.024467,-0.166,-0.109596,-1.183,-0.183995,-2.724,0.046019,-0.356,-0.121865,-1.392,-0.141778,-1.769,-0.028792,-0.201,5.228
f1208118,0.048321,-0.379,0.033546,-0.241,0.045003,-0.346,0.027195,-0.188,0.039935,-0.298,-0.02668,-0.184,-0.042995,-0.327,-0.042171,-0.319,-0.011002,-0.069,0.118093,-1.326,-0.146799,-1.871,-0.182916,-2.697,-0.003285,-0.019,0.096749,-0.981,0.137339,-1.681,-0.250074,-4.68,-0.265453,-5.222,-0.127658,-1.497,-0.171096,-2.409,-0.19026,-2.885,-0.032997,-0.236,-0.150962,-1.958,-0.194615,-3.0,0.035842,-0.261,-0.196647,-3.054,-0.226704,-3.921,-0.034394,-0.248,5.222
f1164310,-0.047183,-0.367,-0.052584,-0.422,0.007089,-0.043,-0.026278,-0.181,-0.024404,-0.166,-0.030313,-0.213,0.060602,-0.509,0.068048,-0.595,0.011686,-0.073,-0.064761,-0.556,-0.120328,-1.365,-0.055223,-0.45,-0.159228,-2.137,-0.030856,-0.218,-0.126779,-1.481,-0.265398,-5.22,-0.19606,-3.038,-0.218973,-3.686,-0.100928,-1.045,-0.065292,-0.563,-0.077719,-0.716,-0.033258,-0.238,0.016837,-0.109,-0.08115,-0.761,-0.006297,-0.038,0.034827,-0.252,-0.096682,-0.98,5.22
f1529918,-0.029051,-0.203,-0.076055,-0.694,0.077004,-0.706,0.077893,-0.718,0.07017,-0.621,0.032044,-0.228,-0.06423,-0.55,-0.010159,-0.063,-0.120512,-1.368,-0.000929,-0.005,-0.021345,-0.142,0.047036,-0.366,-0.169394,-2.369,0.025079,-0.171,-0.061132,-0.515,0.123038,-1.413,0.142328,-1.78,0.043802,-0.334,-0.082945,-0.785,-0.010456,-0.065,-0.201701,-3.191,-0.111338,-1.211,-0.009153,-0.056,-0.265098,-5.209,-0.053,-0.427,0.02869,-0.2,-0.211368,-3.464,5.209
f0472518,-0.00562,-0.034,-0.010089,-0.063,0.009424,-0.058,0.044404,-0.34,0.053214,-0.429,-0.004144,-0.025,-0.003496,-0.021,-0.009822,-0.061,0.006427,-0.039,0.011224,-0.07,-0.172325,-2.438,-0.207569,-3.355,-0.051374,-0.41,0.001485,-0.009,0.024514,-0.167,-0.240716,-4.367,-0.265008,-5.206,-0.142501,-1.783,-0.181502,-2.662,-0.212936,-3.509,-0.037858,-0.279,-0.141506,-1.763,-0.184863,-2.746,0.011188,-0.07,-0.168555,-2.349,-0.191066,-2.906,-0.046791,-0.363,5.206
f1209418,0.013597,-0.086,0.005287,-0.032,0.020165,-0.133,0.025867,-0.177,0.030789,-0.217,-0.005102,-0.031,-0.008031,-0.049,-0.006587,-0.04,-0.005613,-0.034,0.065609,-0.566,-0.159318,-2.139,-0.188371,-2.836,-0.043944,-0.336,0.053603,-0.433,0.07133,-0.635,-0.249552,-4.662,-0.26449,-5.187,-0.149636,-1.93,-0.1636,-2.235,-0.189654,-2.869,-0.028003,-0.194,-0.154679,-2.038,-0.188379,-2.836,-0.004093,-0.024,-0.182146,-2.678,-0.200536,-3.159,-0.060354,-0.506,5.187
f1476610,0.043652,-0.333,0.047772,-0.373,-0.000411,-0.002,-0.010147,-0.063,-0.003212,-0.019,-0.006659,-0.04,-0.033472,-0.24,-0.045169,-0.348,0.007896,-0.048,0.115039,-1.273,0.264351,-5.182,0.173536,-2.467,0.160066,-2.156,0.082794,-0.783,0.164328,-2.252,0.230605,-4.042,0.179485,-2.612,0.231891,-4.083,0.165483,-2.278,0.117879,-1.322,0.1371,-1.676,0.068512,-0.601,0.003443,-0.02,0.122732,-1.408,0.016407,-0.106,-0.024523,-0.167,0.051948,-0.416,5.182
f1164610,0.008192,-0.05,0.006324,-0.038,0.0085,-0.052,0.014839,-0.095,0.02975,-0.209,-0.01495,-0.096,-0.017842,-0.116,-0.032157,-0.229,0.007293,-0.044,0.264219,-5.177,0.047666,-0.372,-0.005824,-0.035,0.099488,-1.023,0.251024,-4.713,0.234585,-4.169,0.042963,-0.326,0.003256,-0.019,0.04314,-0.328,-0.050038,-0.396,-0.103731,-1.088,0.032062,-0.228,-0.100157,-1.033,-0.169577,-2.373,0.047459,-0.37,-0.106817,-1.138,-0.122111,-1.396,-0.026892,-0.185,5.177
f0932618,-0.053558,-0.432,-0.053516,-0.432,-0.016948,-0.11,0.002197,-0.013,0.001654,-0.01,-0.002493,-0.015,0.055895,-0.457,0.056948,-0.469,0.019847,-0.131,-0.081169,-0.761,-0.123055,-1.413,-0.126958,-1.484,-0.054117,-0.438,-0.063561,-0.543,-0.099914,-1.029,-0.263901,-5.166,-0.253311,-4.791,-0.196606,-3.053,-0.082801,-0.783,-0.113211,-1.243,0.035978,-0.262,-0.014192,-0.09,-0.036923,-0.271,0.053169,-0.428,-0.011684,-0.073,-0.030838,-0.218,0.044699,-0.343,5.166
f1255718,-0.023558,-0.159,-0.009423,-0.058,-0.035977,-0.262,0.036272,-0.265,0.045785,-0.354,0.003065,-0.018,-0.003837,-0.023,-0.030435,-0.215,0.039288,-0.292,0.263483,-5.15,0.175716,-2.52,0.11948,-1.35,0.173977,-2.478,0.245521,-4.526,0.234884,-4.178,0.199718,-3.137,0.123628,-1.424,0.181223,-2.655,0.085207,-0.816,0.049534,-0.391,0.058032,-0.48,0.024135,-0.164,-0.034735,-0.251,0.084916,-0.812,0.030313,-0.213,0.006639,-0.04,0.071284,-0.634,5.15
f1033918,-0.055309,-0.451,-0.054485,-0.442,-0.019173,-0.126,0.001934,-0.011,0.002316,-0.014,-0.004266,-0.025,0.056787,-0.467,0.056565,-0.464,0.022952,-0.154,-0.081743,-0.769,-0.12199,-1.394,-0.125643,-1.46,-0.052833,-0.425,-0.064007,-0.548,-0.100381,-1.036,-0.263375,-5.147,-0.252485,-4.763,-0.195348,-3.019,-0.081988,-0.772,-0.112712,-1.234,0.038152,-0.282,-0.012716,-0.08,-0.034892,-0.253,0.053582,-0.433,-0.009098,-0.056,-0.028263,-0.197,0.046416,-0.36,5.147
f0470718,-1.5e-05,-0.0,-0.020497,-0.136,0.035562,-0.259,0.034833,-0.252,0.045046,-0.346,-0.009115,-0.056,0.0064,-0.039,0.012331,-0.078,-0.011332,-0.071,-0.025992,-0.178,-0.175015,-2.503,-0.216285,-3.607,-0.038728,-0.287,-0.041642,-0.314,0.010991,-0.069,-0.235109,-4.185,-0.263294,-5.144,-0.126902,-1.483,-0.175764,-2.521,-0.208589,-3.384,-0.033459,-0.24,-0.111165,-1.208,-0.161091,-2.179,0.042531,-0.322,-0.158986,-2.132,-0.188984,-2.852,-0.027317,-0.189,5.144
f1537714,-0.036706,-0.269,-0.036268,-0.265,-0.01153,-0.072,0.043686,-0.333,0.038759,-0.287,0.028273,-0.197,-0.006797,-0.041,-0.004879,-0.029,-0.014271,-0.091,0.173156,-2.458,0.202377,-3.21,0.197913,-3.088,0.091188,-0.9,0.172468,-2.442,0.121827,-1.391,0.262986,-5.133,0.224911,-3.866,0.173312,-2.462,0.141222,-1.758,0.153457,-2.011,0.00453,-0.027,0.080305,-0.75,0.087733,-0.851,-0.01169,-0.073,0.106648,-1.135,0.114566,-1.265,0.035051,-0.254,5.133
f1550118,0.020488,-0.136,0.020281,-0.134,0.00091,-0.005,0.004248,-0.025,0.007772,-0.047,0.001264,-0.007,-0.029438,-0.206,-0.034477,-0.249,-0.003385,-0.02,0.091234,-0.9,0.231361,-4.066,0.184879,-2.747,0.117647,-1.318,0.069797,-0.616,0.119858,-1.357,0.262939,-5.131,0.21505,-3.571,0.238507,-4.295,0.12908,-1.523,0.110509,-1.198,0.05779,-0.478,0.056224,-0.461,0.025378,-0.173,0.014447,-0.092,0.053664,-0.434,0.055174,-0.45,0.014966,-0.096,5.131
f1114818,-0.006701,-0.041,-0.01136,-0.071,0.009688,-0.06,0.045239,-0.348,0.053805,-0.435,-0.003532,-0.021,-0.003289,-0.02,-0.009297,-0.057,0.005574,-0.034,0.012695,-0.08,-0.171295,-2.414,-0.205502,-3.297,-0.053383,-0.431,0.003586,-0.021,0.023947,-0.162,-0.239166,-4.316,-0.262914,-5.13,-0.142576,-1.785,-0.181616,-2.665,-0.212319,-3.491,-0.039899,-0.298,-0.141713,-1.767,-0.183626,-2.715,0.007594,-0.046,-0.167856,-2.333,-0.189447,-2.864,-0.048852,-0.384,5.13
f1208418,0.00064,-0.004,-0.010853,-0.068,0.024823,-0.169,0.030975,-0.219,0.040292,-0.301,-0.011601,-0.073,0.006508,-0.039,0.008182,-0.05,-0.001228,-0.007,-0.02123,-0.141,-0.187189,-2.806,-0.211235,-3.46,-0.068115,-0.596,-0.038098,-0.281,0.019745,-0.13,-0.250634,-4.699,-0.262563,-5.117,-0.148922,-1.915,-0.175721,-2.52,-0.182137,-2.678,-0.068721,-0.603,-0.142726,-1.788,-0.172505,-2.442,-0.000566,-0.003,-0.173154,-2.458,-0.191451,-2.916,-0.056005,-0.458,5.117
f0884310,-0.036645,-0.268,-0.04065,-0.305,-0.004464,-0.027,-0.026965,-0.186,-0.017888,-0.117,-0.03162,-0.224,0.050009,-0.396,0.048226,-0.378,0.027591,-0.191,-0.262035,-5.098,-0.17686,-2.547,-0.163345,-2.23,-0.117226,-1.311,-0.230736,-4.047,-0.259207,-4.998,-0.238355,-4.29,-0.209965,-3.423,-0.179595,-2.614,-0.093886,-0.939,-0.118698,-1.336,0.023314,-0.157,-0.024101,-0.163,-0.031573,-0.224,0.016923,-0.11,0.00238,-0.014,4.1e-05,-0.0,0.003977,-0.024,5.098
f0874510,-0.036645,-0.268,-0.04065,-0.305,-0.004464,-0.027,-0.026965,-0.186,-0.017888,-0.117,-0.03162,-0.224,0.050009,-0.396,0.048226,-0.378,0.027591,-0.191,-0.262035,-5.098,-0.17686,-2.547,-0.163345,-2.23,-0.117226,-1.311,-0.230736,-4.047,-0.259207,-4.998,-0.238355,-4.29,-0.209965,-3.423,-0.179595,-2.614,-0.093886,-0.939,-0.118698,-1.336,0.023314,-0.157,-0.024101,-0.163,-0.031573,-0.224,0.016923,-0.11,0.00238,-0.014,4.1e-05,-0.0,0.003977,-0.024,5.098
f1359110,0.123229,-1.416,0.0984,-1.006,0.066672,-0.579,-0.007184,-0.044,0.008523,-0.052,-0.02479,-0.169,-0.088085,-0.856,-0.080661,-0.754,-0.036094,-0.263,0.20998,-3.424,-0.026921,-0.186,-0.075061,-0.682,0.063871,-0.546,0.16015,-2.158,0.261938,-5.095,0.021952,-0.147,-0.015016,-0.096,0.070806,-0.629,-0.115189,-1.276,-0.114483,-1.264,-0.074372,-0.673,-0.130121,-1.543,-0.158097,-2.112,-0.012005,-0.075,-0.210509,-3.439,-0.2371,-4.249,-0.054671,-0.444,5.095
f0500718,-0.003503,-0.021,-0.010046,-0.062,0.005641,-0.034,0.028835,-0.201,0.042114,-0.318,-0.009707,-0.06,0.003474,-0.021,-0.005802,-0.035,0.015477,-0.099,-0.058905,-0.49,-0.172737,-2.448,-0.211943,-3.48,-0.042593,-0.323,-0.069064,-0.607,-0.027111,-0.187,-0.235162,-4.187,-0.261557,-5.081,-0.137035,-1.675,-0.150647,-1.952,-0.185656,-2.766,-0.016867,-0.109,-0.103239,-1.081,-0.150524,-1.949,0.043472,-0.331,-0.132983,-1.597,-0.167137,-2.316,-0.001234,-0.007,5.081
f1171618,0.024987,-0.17,0.00769,-0.047,0.034271,-0.247,0.035257,-0.256,0.051605,-0.412,-0.015627,-0.1,-0.02235,-0.15,-0.024324,-0.165,-0.006735,-0.041,0.028378,-0.198,-0.157662,-2.103,-0.211017,-3.453,-0.019681,-0.13,0.011057,-0.069,0.055959,-0.458,-0.219893,-3.714,-0.261426,-5.077,-0.119716,-1.354,-0.161462,-2.187,-0.207665,-3.358,-0.015555,-0.1,-0.130652,-1.553,-0.193973,-2.983,0.045522,-0.351,-0.178396,-2.585,-0.210619,-3.442,-0.034061,-0.245,5.077
f1367600,0.076944,-0.706,0.058883,-0.49,0.059844,-0.5,0.023946,-0.162,0.01612,-0.104,0.015817,-0.102,-0.040953,-0.307,-0.025958,-0.178,-0.043381,-0.33,0.125446,-1.456,-0.131458,-1.568,-0.184479,-2.736,0.02167,-0.145,0.085602,-0.821,0.199141,-3.121,-0.159646,-2.147,-0.200498,-3.158,-0.059462,-0.496,-0.179593,-2.614,-0.197663,-3.081,-0.07155,-0.638,-0.157433,-2.098,-0.211063,-3.455,0.04999,-0.395,-0.233355,-4.129,-0.261002,-5.061,-0.069811,-0.616,5.061
f1458514,0.03416,-0.246,0.029151,-0.204,0.007328,-0.045,-0.032559,-0.232,-0.033625,-0.242,-0.006653,-0.04,-0.024514,-0.167,-0.019725,-0.13,-0.010212,-0.063,-0.093927,-0.939,0.096446,-0.977,0.128973,-1.521,-0.006592,-0.04,-0.099806,-1.028,-0.05121,-0.408,0.258009,-4.955,0.260726,-5.052,0.177103,-2.553,0.08009,-0.747,0.125559,-1.459,-0.053027,-0.427,0.076287,-0.697,0.136768,-1.67,-0.083005,-0.786,0.101965,-1.061,0.14312,-1.796,-0.03235,-0.231,5.052
f1434214,-0.092161,-0.914,-0.069545,-0.613,-0.061518,-0.519,-0.021053,-0.14,-0.018064,-0.118,-0.012112,-0.076,0.073806,-0.666,0.053417,-0.431,0.061624,-0.52,-0.113136,-1.241,0.18235,-2.683,0.190134,-2.882,0.101744,-1.057,-0.091402,-0.903,-0.127501,-1.494,0.25228,-4.756,0.244777,-4.501,0.199089,-3.12,0.200791,-3.166,0.171166,-2.411,0.154272,-2.029,0.191545,-2.918,0.192236,-2.937,0.071889,-0.642,0.24737,-4.588,0.260611,-5.048,0.098198,-1.003,5.048
f1529518,0.046255,-0.358,0.0591,-0.492,-0.004171,-0.025,0.020966,-0.139,0.013508,-0.086,0.019928,-0.132,-0.037803,-0.279,-0.041981,-0.317,-0.003516,-0.021,0.212611,-3.499,0.035883,-0.261,-0.028608,-0.199,0.140299,-1.739,0.164681,-2.26,0.260604,-5.047,0.070634,-0.626,0.021329,-0.142,0.134242,-1.621,-0.019312,-0.127,-0.052544,-0.422,0.045031,-0.346,-0.084592,-0.807,-0.131305,-1.565,0.044452,-0.341,-0.152772,-1.997,-0.192928,-2.955,-6.2e-05,-0.0,5.047
f1336410,0.091873,-0.91,0.107868,-1.154,-0.013006,-0.082,-0.012394,-0.078,-0.012988,-0.082,0.000874,-0.005,-0.049057,-0.386,-0.06585,-0.569,0.022849,-0.154,0.06665,-0.579,-0.136812,-1.671,-0.21148,-3.467,0.095669,-0.965,0.005611,-0.034,0.202675,-3.218,-0.18392,-2.722,-0.217645,-3.647,-0.044498,-0.341,-0.143538,-1.804,-0.178236,-2.581,0.020421,-0.135,-0.134993,-1.635,-0.206705,-3.331,0.116446,-1.298,-0.19352,-2.971,-0.260479,-5.043,0.065462,-0.565,5.043
f1465910,0.083284,-0.789,0.054668,-0.444,0.071151,-0.633,0.014471,-0.092,0.027654,-0.192,-0.019249,-0.127,-0.067645,-0.59,-0.057516,-0.475,-0.044054,-0.337,0.250853,-4.707,-0.11302,-1.239,-0.140479,-1.743,-0.01963,-0.129,0.227752,-3.953,0.235432,-4.196,-0.188178,-2.831,-0.192209,-2.936,-0.133717,-1.611,-0.188639,-2.843,-0.20363,-3.245,-0.065158,-0.561,-0.191895,-2.928,-0.218054,-3.659,-0.033964,-0.245,-0.252782,-4.773,-0.260289,-5.036,-0.111737,-1.218,5.036
f1149110,0.014398,-0.092,0.009668,-0.06,0.014481,-0.092,0.014667,-0.094,0.033289,-0.239,-0.020441,-0.135,-0.021437,-0.143,-0.037208,-0.273,0.007798,-0.048,0.260282,-5.036,0.039853,-0.297,-0.015747,-0.101,0.093487,-0.933,0.244147,-4.48,0.235974,-4.213,0.04327,-0.329,0.000427,-0.002,0.044168,-0.338,-0.060457,-0.507,-0.114081,-1.257,0.022683,-0.152,-0.106875,-1.138,-0.176856,-2.547,0.04092,-0.307,-0.118546,-1.334,-0.132733,-1.592,-0.037471,-0.276,5.036
f1397615,-0.030212,-0.213,0.008183,-0.05,-0.067128,-0.584,-0.005474,-0.033,-0.010669,-0.066,0.01245,-0.078,-0.001744,-0.01,-0.032047,-0.228,0.045067,-0.347,0.133046,-1.598,0.248687,-4.633,0.23507,-4.184,0.180693,-2.642,0.138373,-1.701,0.098286,-1.004,0.259969,-5.025,0.245444,-4.524,0.198005,-3.091,0.215279,-3.577,0.18691,-2.798,0.147184,-1.879,0.159495,-2.143,0.134211,-1.62,0.105867,-1.122,0.202497,-3.213,0.190732,-2.897,0.126098,-1.468,5.025
